id,name,type1,type2,generation,hp,attack,defense,speed,legendary
42772,포켓몬42772,물,,1,149,113,79,160,0
42773,포켓몬42773,풀,,4,120,111,169,129,0
42774,포켓몬42774,불꽃,벌레,4,233,146,171,163,0
42775,포켓몬42775,풀,비행,2,206,65,144,54,0
42776,포켓몬42776,노말,땅,2,92,39,210,8,0
42777,포켓몬42777,전기,에스퍼,8,109,138,148,84,0
42778,포켓몬42778,에스퍼,,6,126,190,157,89,0
42779,포켓몬42779,벌레,,8,94,176,15,100,0
42780,포켓몬42780,전기,독,7,155,92,18,65,0
42781,포켓몬42781,물,노말,7,158,114,59,147,0
42782,포켓몬42782,땅,,8,175,7,14,65,0
42783,포켓몬42783,풀,,4,69,49,142,166,0
42784,포켓몬42784,에스퍼,불꽃,3,65,104,142,138,0
42785,포켓몬42785,노말,,9,131,153,159,52,0
42786,포켓몬42786,불꽃,,8,35,190,197,74,0
42787,포켓몬42787,비행,,3,111,156,145,74,0
42788,포켓몬42788,불꽃,,4,237,184,100,107,0
42789,포켓몬42789,노말,전기,4,150,141,158,39,0
42790,포켓몬42790,불꽃,비행,9,30,130,55,153,0
42791,포켓몬42791,풀,,6,56,146,60,60,0
42792,포켓몬42792,비행,,9,192,40,227,19,0
42793,포켓몬42793,물,,1,67,137,228,111,0
42794,포켓몬42794,풀,,2,37,54,69,121,0
42795,포켓몬42795,풀,,2,244,124,156,132,0
42796,포켓몬42796,비행,물,2,196,175,6,144,0
42797,포켓몬42797,벌레,,4,218,121,28,110,0
42798,포켓몬42798,노말,,7,177,126,31,75,0
42799,포켓몬42799,물,,1,134,91,121,140,0
42800,포켓몬42800,땅,,3,161,49,93,61,0
42801,포켓몬42801,풀,,3,203,122,225,113,0
42802,포켓몬42802,땅,,4,146,35,224,133,0
42803,포켓몬42803,땅,벌레,2,252,79,93,79,0
42804,포켓몬42804,땅,에스퍼,2,33,143,21,154,0
42805,포켓몬42805,불꽃,전기,1,81,62,186,59,0
42806,포켓몬42806,에스퍼,,6,168,121,212,151,0
42807,포켓몬42807,물,풀,6,245,129,200,103,0
42808,포켓몬42808,불꽃,땅,6,222,137,144,31,0
42809,포켓몬42809,풀,,1,224,119,168,151,0
42810,포켓몬42810,불꽃,,4,188,48,25,143,0
42811,포켓몬42811,풀,땅,9,211,12,198,24,0
42812,포켓몬42812,노말,,5,222,70,131,171,0
42813,포켓몬42813,물,풀,8,209,113,196,130,0
42814,포켓몬42814,물,,3,177,148,62,134,0
42815,포켓몬42815,전기,,7,162,132,144,47,0
42816,포켓몬42816,에스퍼,독,6,159,183,169,127,0
42817,포켓몬42817,불꽃,풀,7,107,93,205,126,0
42818,포켓몬42818,에스퍼,독,1,41,121,221,167,0
42819,포켓몬42819,벌레,,7,26,155,35,49,0
42820,포켓몬42820,물,,1,254,175,15,23,0
42821,포켓몬42821,물,,7,240,149,151,77,0
42822,포켓몬42822,벌레,,2,20,25,121,65,0
42823,포켓몬42823,노말,에스퍼,4,104,51,200,17,0
42824,포켓몬42824,노말,,8,26,99,69,134,0
42825,포켓몬42825,독,풀,6,135,175,133,43,0
42826,포켓몬42826,에스퍼,,7,251,168,41,105,0
42827,포켓몬42827,벌레,,2,243,77,222,13,0
42828,포켓몬42828,땅,,3,92,166,184,165,0
42829,포켓몬42829,전기,,5,46,163,94,39,0
42830,포켓몬42830,에스퍼,,9,35,19,93,55,0
42831,포켓몬42831,독,전기,2,180,33,116,11,0
42832,포켓몬42832,땅,독,2,175,19,64,17,0
42833,포켓몬42833,불꽃,,6,61,184,121,39,0
42834,포켓몬42834,물,,2,164,45,131,174,0
42835,포켓몬42835,독,,5,108,23,59,101,0
42836,포켓몬42836,에스퍼,,3,235,100,87,51,0
42837,포켓몬42837,물,,3,61,16,25,151,0
42838,포켓몬42838,독,,2,255,108,48,95,0
42839,포켓몬42839,물,,3,252,63,164,159,1
42840,포켓몬42840,독,,4,204,149,158,37,0
42841,포켓몬42841,불꽃,노말,9,174,67,229,177,0
42842,포켓몬42842,비행,,3,176,62,58,162,0
42843,포켓몬42843,에스퍼,,2,167,48,16,112,0
42844,포켓몬42844,에스퍼,,3,110,130,225,27,0
42845,포켓몬42845,풀,비행,9,182,19,114,23,0
42846,포켓몬42846,땅,노말,4,193,7,178,41,0
42847,포켓몬42847,노말,전기,3,141,131,64,174,0
42848,포켓몬42848,벌레,땅,4,225,155,94,71,0
42849,포켓몬42849,전기,,1,61,115,93,116,0
42850,포켓몬42850,독,,6,180,120,175,99,0
42851,포켓몬42851,물,,1,98,179,127,5,0
42852,포켓몬42852,에스퍼,,1,58,51,211,37,0
42853,포켓몬42853,노말,벌레,6,235,137,141,173,0
42854,포켓몬42854,비행,,4,72,18,43,139,1
42855,포켓몬42855,불꽃,,4,112,48,171,5,0
42856,포켓몬42856,풀,독,1,182,106,116,77,1
42857,포켓몬42857,풀,,8,189,141,110,143,0
42858,포켓몬42858,물,,7,68,19,67,95,0
42859,포켓몬42859,비행,풀,8,35,137,16,118,0
42860,포켓몬42860,불꽃,땅,1,233,185,183,18,0
42861,포켓몬42861,물,,8,210,109,187,8,0
42862,포켓몬42862,전기,,4,89,48,70,19,0
42863,포켓몬42863,물,독,8,49,63,90,17,0
42864,포켓몬42864,에스퍼,,1,218,28,78,57,0
42865,포켓몬42865,물,,4,49,18,32,120,0
42866,포켓몬42866,풀,독,5,183,153,168,151,0
42867,포켓몬42867,물,,4,144,166,228,107,0
42868,포켓몬42868,에스퍼,,3,210,105,50,20,0
42869,포켓몬42869,독,에스퍼,5,64,21,49,74,0
42870,포켓몬42870,땅,독,8,55,80,148,139,0
42871,포켓몬42871,물,,4,244,113,15,113,0
42872,포켓몬42872,불꽃,,5,146,57,222,26,0
42873,포켓몬42873,독,,1,65,152,113,119,0
42874,포켓몬42874,벌레,,9,241,174,47,133,0
42875,포켓몬42875,풀,,2,27,54,51,31,0
42876,포켓몬42876,비행,,3,21,98,84,77,0
42877,포켓몬42877,독,,2,107,148,20,11,0
42878,포켓몬42878,물,,9,121,113,71,78,0
42879,포켓몬42879,풀,,3,202,148,38,148,0
42880,포켓몬42880,땅,,7,228,162,63,102,0
42881,포켓몬42881,독,땅,2,28,113,72,122,0
42882,포켓몬42882,벌레,,6,92,190,139,38,0
42883,포켓몬42883,전기,,6,145,188,36,48,0
42884,포켓몬42884,벌레,,7,24,111,49,125,0
42885,포켓몬42885,땅,에스퍼,9,34,51,39,147,0
42886,포켓몬42886,에스퍼,,4,57,56,181,18,0
42887,포켓몬42887,비행,,2,54,125,12,32,0
42888,포켓몬42888,에스퍼,,4,210,114,102,69,0
42889,포켓몬42889,물,,3,148,136,9,133,0
42890,포켓몬42890,풀,,5,181,77,26,132,0
42891,포켓몬42891,비행,벌레,4,182,64,157,35,0
42892,포켓몬42892,풀,,9,85,111,115,119,0
42893,포켓몬42893,물,,9,74,123,92,150,0
42894,포켓몬42894,에스퍼,,4,106,30,56,146,0
42895,포켓몬42895,에스퍼,,1,24,128,147,36,0
42896,포켓몬42896,벌레,,1,76,105,167,66,0
42897,포켓몬42897,에스퍼,,8,147,48,12,123,0
42898,포켓몬42898,벌레,,6,222,101,211,76,0
42899,포켓몬42899,전기,,8,188,39,214,55,0
42900,포켓몬42900,풀,,6,89,161,22,45,0
42901,포켓몬42901,불꽃,,3,123,126,54,136,0
42902,포켓몬42902,비행,,1,163,108,66,106,0
42903,포켓몬42903,벌레,,8,94,94,38,126,0
42904,포켓몬42904,독,,8,53,182,105,172,0
42905,포켓몬42905,풀,전기,3,212,160,165,39,0
42906,포켓몬42906,에스퍼,전기,9,44,134,154,74,0
42907,포켓몬42907,에스퍼,노말,7,229,189,210,130,0
42908,포켓몬42908,에스퍼,,6,194,153,43,17,0
42909,포켓몬42909,벌레,,8,124,28,34,167,0
42910,포켓몬42910,땅,,4,138,190,156,151,0
42911,포켓몬42911,벌레,독,7,196,184,119,50,0
42912,포켓몬42912,땅,전기,6,50,9,86,105,0
42913,포켓몬42913,노말,불꽃,5,217,14,207,98,0
42914,포켓몬42914,물,풀,2,233,43,47,119,0
42915,포켓몬42915,불꽃,,2,131,184,31,149,0
42916,포켓몬42916,땅,,9,208,39,48,172,0
42917,포켓몬42917,풀,불꽃,6,109,123,45,98,0
42918,포켓몬42918,땅,,3,195,142,53,40,0
42919,포켓몬42919,전기,,9,41,149,164,140,0
42920,포켓몬42920,풀,독,2,182,160,155,116,0
42921,포켓몬42921,풀,,2,162,172,89,64,0
42922,포켓몬42922,물,노말,4,170,133,182,140,0
42923,포켓몬42923,에스퍼,,5,33,18,30,46,0
42924,포켓몬42924,노말,,8,246,115,162,159,0
42925,포켓몬42925,전기,노말,9,245,117,121,132,0
42926,포켓몬42926,땅,,9,172,95,150,116,0
42927,포켓몬42927,독,,6,168,31,81,114,0
42928,포켓몬42928,땅,,4,116,83,49,122,0
42929,포켓몬42929,전기,,1,23,106,75,83,0
42930,포켓몬42930,에스퍼,노말,4,30,56,73,8,0
42931,포켓몬42931,비행,,8,96,180,63,17,0
42932,포켓몬42932,에스퍼,풀,7,231,89,179,128,0
42933,포켓몬42933,전기,불꽃,4,176,29,111,48,0
42934,포켓몬42934,불꽃,,7,215,46,226,145,0
42935,포켓몬42935,노말,,9,95,167,8,37,0
42936,포켓몬42936,독,,7,123,176,150,55,0
42937,포켓몬42937,물,풀,8,35,164,67,137,0
42938,포켓몬42938,비행,,4,45,47,36,41,0
42939,포켓몬42939,전기,,7,81,181,126,75,0
42940,포켓몬42940,땅,,6,57,6,198,18,0
42941,포켓몬42941,불꽃,벌레,5,123,66,209,177,0
42942,포켓몬42942,풀,,2,220,82,106,145,0
42943,포켓몬42943,독,,5,61,149,153,174,0
42944,포켓몬42944,땅,독,3,59,125,48,128,0
42945,포켓몬42945,독,풀,6,238,143,221,76,0
42946,포켓몬42946,독,,4,172,87,223,54,0
42947,포켓몬42947,비행,,7,122,158,170,46,0
42948,포켓몬42948,노말,,9,61,176,163,128,0
42949,포켓몬42949,땅,,9,222,143,114,24,0
42950,포켓몬42950,비행,,9,225,21,211,141,0
42951,포켓몬42951,풀,,9,193,22,213,83,0
42952,포켓몬42952,에스퍼,벌레,4,223,52,101,124,0
42953,포켓몬42953,물,,1,109,47,89,149,0
42954,포켓몬42954,독,벌레,1,230,133,191,31,0
42955,포켓몬42955,벌레,,4,81,41,117,58,0
42956,포켓몬42956,땅,풀,2,116,23,136,7,0
42957,포켓몬42957,비행,,2,94,138,164,11,0
42958,포켓몬42958,벌레,비행,9,25,64,121,158,0
42959,포켓몬42959,비행,,3,49,120,116,133,0
42960,포켓몬42960,독,땅,4,214,8,158,132,1
42961,포켓몬42961,불꽃,,1,85,78,185,63,0
42962,포켓몬42962,불꽃,벌레,5,142,176,184,50,0
42963,포켓몬42963,벌레,땅,8,44,11,59,117,0
42964,포켓몬42964,물,,9,87,62,193,82,0
42965,포켓몬42965,독,,6,227,170,154,145,0
42966,포켓몬42966,에스퍼,,7,74,129,120,121,0
42967,포켓몬42967,독,,4,69,40,116,88,0
42968,포켓몬42968,에스퍼,,5,59,121,135,122,0
42969,포켓몬42969,벌레,땅,5,36,50,230,42,0
42970,포켓몬42970,비행,,6,198,138,43,132,0
42971,포켓몬42971,벌레,,3,155,54,48,26,0
42972,포켓몬42972,불꽃,,9,93,153,39,35,0
42973,포켓몬42973,물,,8,51,113,158,51,0
42974,포켓몬42974,에스퍼,,8,54,107,161,32,0
42975,포켓몬42975,비행,,6,181,166,15,84,0
42976,포켓몬42976,벌레,에스퍼,8,168,153,98,6,0
42977,포켓몬42977,벌레,,2,45,75,148,131,0
42978,포켓몬42978,비행,,7,94,13,143,55,0
42979,포켓몬42979,땅,,9,213,62,13,33,0
42980,포켓몬42980,물,독,8,122,51,76,179,0
42981,포켓몬42981,비행,,3,49,75,130,157,0
42982,포켓몬42982,풀,노말,8,214,144,53,166,0
42983,포켓몬42983,풀,,9,245,57,80,154,0
42984,포켓몬42984,벌레,독,4,177,190,64,95,0
42985,포켓몬42985,물,,1,113,124,225,77,0
42986,포켓몬42986,불꽃,,1,97,141,134,129,0
42987,포켓몬42987,전기,,2,52,11,96,107,0
42988,포켓몬42988,에스퍼,,1,87,68,160,18,0
42989,포켓몬42989,땅,,6,152,140,208,119,0
42990,포켓몬42990,벌레,,5,41,153,81,41,0
42991,포켓몬42991,노말,,5,176,156,188,58,0
42992,포켓몬42992,에스퍼,,4,59,51,118,159,0
42993,포켓몬42993,물,노말,8,143,120,21,117,0
42994,포켓몬42994,독,,5,136,57,224,86,0
42995,포켓몬42995,물,,6,38,27,75,142,0
42996,포켓몬42996,에스퍼,,2,94,148,94,53,0
42997,포켓몬42997,비행,,9,176,46,162,35,0
42998,포켓몬42998,독,,3,76,17,205,17,0
42999,포켓몬42999,전기,비행,9,244,35,63,57,1
43000,포켓몬43000,불꽃,,7,117,156,79,160,0
43001,포켓몬43001,불꽃,,3,83,63,220,111,1
43002,포켓몬43002,벌레,전기,9,108,99,191,127,0
43003,포켓몬43003,독,,5,135,155,223,172,0
43004,포켓몬43004,불꽃,,5,51,162,84,51,0
43005,포켓몬43005,독,,9,82,32,25,137,0
43006,포켓몬43006,독,,5,202,11,19,51,0
43007,포켓몬43007,물,노말,5,98,143,185,170,0
43008,포켓몬43008,벌레,,7,27,65,181,146,0
43009,포켓몬43009,땅,독,3,101,103,201,172,0
43010,포켓몬43010,전기,땅,8,151,48,135,130,0
43011,포켓몬43011,노말,,2,199,156,130,59,1
43012,포켓몬43012,풀,전기,4,52,40,224,70,0
43013,포켓몬43013,땅,,5,61,101,147,7,0
43014,포켓몬43014,에스퍼,비행,4,67,29,148,99,0
43015,포켓몬43015,독,,9,219,33,55,150,0
43016,포켓몬43016,비행,,7,59,144,50,44,0
43017,포켓몬43017,전기,,7,140,52,126,98,0
43018,포켓몬43018,에스퍼,,7,146,20,180,142,0
43019,포켓몬43019,땅,,7,139,162,191,79,0
43020,포켓몬43020,물,,6,251,6,228,116,0
43021,포켓몬43021,물,,2,56,96,19,32,0
43022,포켓몬43022,벌레,,7,214,105,123,43,0
43023,포켓몬43023,독,,3,57,182,12,109,0
43024,포켓몬43024,풀,,9,92,126,215,87,0
43025,포켓몬43025,독,풀,7,129,77,160,150,0
43026,포켓몬43026,벌레,,4,199,75,23,54,0
43027,포켓몬43027,에스퍼,,3,213,102,65,55,0
43028,포켓몬43028,불꽃,,7,191,166,141,89,0
43029,포켓몬43029,비행,풀,9,216,31,167,39,0
43030,포켓몬43030,독,,4,62,162,106,110,0
43031,포켓몬43031,불꽃,풀,9,244,109,226,68,0
43032,포켓몬43032,땅,,3,146,102,213,51,0
43033,포켓몬43033,독,,5,213,19,211,52,0
43034,포켓몬43034,불꽃,,9,151,6,191,160,0
43035,포켓몬43035,땅,,1,42,152,20,57,0
43036,포켓몬43036,땅,,9,118,141,124,109,0
43037,포켓몬43037,풀,,2,142,190,217,40,0
43038,포켓몬43038,노말,,6,102,80,35,60,0
43039,포켓몬43039,에스퍼,,1,113,115,52,142,0
43040,포켓몬43040,벌레,,1,88,189,135,145,0
43041,포켓몬43041,불꽃,,4,135,86,47,42,0
43042,포켓몬43042,비행,,7,204,39,162,90,0
43043,포켓몬43043,독,,2,88,95,167,58,0
43044,포켓몬43044,불꽃,,7,175,112,120,16,0
43045,포켓몬43045,전기,,1,209,120,144,64,0
43046,포켓몬43046,에스퍼,,2,77,75,89,117,0
43047,포켓몬43047,불꽃,,5,47,167,196,177,0
43048,포켓몬43048,풀,,2,58,10,138,83,0
43049,포켓몬43049,노말,,2,180,186,16,152,0
43050,포켓몬43050,물,벌레,8,113,32,211,108,0
43051,포켓몬43051,불꽃,비행,8,105,150,68,91,0
43052,포켓몬43052,에스퍼,,1,189,20,8,60,0
43053,포켓몬43053,전기,,2,23,63,222,101,0
43054,포켓몬43054,노말,,4,131,110,53,47,1
43055,포켓몬43055,벌레,,8,121,33,30,25,0
43056,포켓몬43056,독,노말,2,194,90,199,32,0
43057,포켓몬43057,노말,에스퍼,2,243,116,31,142,0
43058,포켓몬43058,비행,노말,9,201,75,205,18,0
43059,포켓몬43059,벌레,,3,176,122,61,139,0
43060,포켓몬43060,불꽃,,6,191,70,229,142,0
43061,포켓몬43061,땅,,6,207,98,210,62,0
43062,포켓몬43062,독,,1,91,139,61,102,0
43063,포켓몬43063,독,,4,107,150,100,21,0
43064,포켓몬43064,전기,,8,109,159,198,79,0
43065,포켓몬43065,노말,,1,185,168,63,179,1
43066,포켓몬43066,불꽃,,9,88,34,114,108,0
43067,포켓몬43067,불꽃,,2,61,138,5,90,0
43068,포켓몬43068,벌레,땅,1,97,27,171,75,0
43069,포켓몬43069,전기,,8,81,163,79,46,0
43070,포켓몬43070,물,,4,22,111,189,37,0
43071,포켓몬43071,땅,,6,241,63,54,147,0
43072,포켓몬43072,에스퍼,,4,224,84,18,147,0
43073,포켓몬43073,벌레,,4,114,162,195,36,0
43074,포켓몬43074,풀,노말,6,222,133,112,7,0
43075,포켓몬43075,에스퍼,,3,20,175,212,11,0
43076,포켓몬43076,전기,,4,151,38,98,91,0
43077,포켓몬43077,독,,3,246,85,10,120,0
43078,포켓몬43078,불꽃,,1,174,70,102,176,0
43079,포켓몬43079,물,,9,34,142,33,146,0
43080,포켓몬43080,비행,,3,213,62,108,71,0
43081,포켓몬43081,불꽃,,3,178,157,142,148,0
43082,포켓몬43082,독,,5,135,172,135,131,0
43083,포켓몬43083,비행,,1,231,109,210,84,0
43084,포켓몬43084,땅,,6,223,67,176,64,0
43085,포켓몬43085,물,,4,151,154,41,64,0
43086,포켓몬43086,물,,1,135,21,205,61,0
43087,포켓몬43087,벌레,,9,169,190,229,104,0
43088,포켓몬43088,에스퍼,,3,74,142,62,66,0
43089,포켓몬43089,땅,,4,154,161,191,106,0
43090,포켓몬43090,노말,,5,204,63,101,24,0
43091,포켓몬43091,물,비행,3,220,155,38,47,0
43092,포켓몬43092,불꽃,,3,139,128,123,120,1
43093,포켓몬43093,독,물,1,205,143,89,175,0
43094,포켓몬43094,전기,노말,7,154,170,217,144,1
43095,포켓몬43095,비행,,4,128,8,206,47,0
43096,포켓몬43096,불꽃,,1,218,186,154,6,0
43097,포켓몬43097,독,,2,96,88,218,52,0
43098,포켓몬43098,벌레,,1,170,34,186,169,0
43099,포켓몬43099,벌레,,1,222,44,218,85,0
43100,포켓몬43100,벌레,,6,202,16,101,131,0
43101,포켓몬43101,풀,,9,121,109,105,103,0
43102,포켓몬43102,풀,,9,99,18,133,34,0
43103,포켓몬43103,노말,비행,6,135,26,20,145,0
43104,포켓몬43104,불꽃,,1,181,107,50,79,0
43105,포켓몬43105,전기,,5,21,117,85,106,0
43106,포켓몬43106,에스퍼,,5,66,24,174,83,0
43107,포켓몬43107,노말,,8,62,28,157,152,0
43108,포켓몬43108,노말,,1,227,23,86,157,0
43109,포켓몬43109,노말,에스퍼,4,80,16,86,128,0
43110,포켓몬43110,독,,9,227,49,102,72,0
43111,포켓몬43111,물,,9,217,43,184,171,0
43112,포켓몬43112,노말,,1,152,8,76,63,0
43113,포켓몬43113,비행,,3,214,69,123,90,0
43114,포켓몬43114,물,땅,9,63,48,192,88,0
43115,포켓몬43115,에스퍼,,7,251,20,183,150,0
43116,포켓몬43116,불꽃,,8,111,179,131,118,0
43117,포켓몬43117,벌레,,5,193,189,115,80,0
43118,포켓몬43118,비행,,9,29,159,24,78,0
43119,포켓몬43119,땅,,7,24,132,166,175,0
43120,포켓몬43120,벌레,,5,81,11,125,33,0
43121,포켓몬43121,풀,,7,183,158,19,153,0
43122,포켓몬43122,노말,물,9,113,119,65,173,0
43123,포켓몬43123,풀,,6,75,101,190,145,0
43124,포켓몬43124,벌레,,7,123,173,45,69,0
43125,포켓몬43125,노말,,1,78,24,14,21,0
43126,포켓몬43126,전기,벌레,7,192,72,213,95,0
43127,포켓몬43127,비행,,7,113,31,103,165,0
43128,포켓몬43128,에스퍼,땅,4,175,101,85,9,0
43129,포켓몬43129,노말,,9,215,145,94,95,0
43130,포켓몬43130,땅,,1,237,115,181,177,0
43131,포켓몬43131,풀,,5,189,122,101,127,0
43132,포켓몬43132,전기,,8,113,114,140,148,0
43133,포켓몬43133,물,,4,92,172,184,172,0
43134,포켓몬43134,벌레,,6,87,104,56,49,0
43135,포켓몬43135,비행,노말,4,170,79,192,140,0
43136,포켓몬43136,물,,8,215,7,93,109,0
43137,포켓몬43137,에스퍼,,9,132,94,196,154,0
43138,포켓몬43138,불꽃,,7,29,42,10,121,0
43139,포켓몬43139,땅,,4,111,130,97,50,0
43140,포켓몬43140,노말,독,4,213,81,65,92,0
43141,포켓몬43141,물,벌레,1,124,132,51,35,0
43142,포켓몬43142,독,벌레,9,150,114,81,131,0
43143,포켓몬43143,벌레,,3,140,171,45,42,0
43144,포켓몬43144,불꽃,,5,147,109,214,122,0
43145,포켓몬43145,풀,,9,239,38,168,31,0
43146,포켓몬43146,비행,,9,22,153,223,29,0
43147,포켓몬43147,전기,노말,4,85,187,45,61,0
43148,포켓몬43148,불꽃,,9,233,22,155,151,0
43149,포켓몬43149,에스퍼,땅,6,113,32,170,103,0
43150,포켓몬43150,물,풀,1,153,160,114,51,0
43151,포켓몬43151,노말,독,1,161,46,223,163,0
43152,포켓몬43152,비행,,8,199,9,44,81,0
43153,포켓몬43153,에스퍼,독,4,190,30,129,147,0
43154,포켓몬43154,전기,땅,1,241,161,50,39,0
43155,포켓몬43155,노말,,8,115,91,142,165,0
43156,포켓몬43156,불꽃,,5,163,103,30,84,0
43157,포켓몬43157,물,노말,1,143,31,159,117,0
43158,포켓몬43158,벌레,,1,199,52,42,48,0
43159,포켓몬43159,땅,,1,228,57,14,77,0
43160,포켓몬43160,물,,8,105,33,218,119,0
43161,포켓몬43161,독,,8,184,25,115,157,0
43162,포켓몬43162,에스퍼,노말,1,85,151,52,108,0
43163,포켓몬43163,에스퍼,,2,126,126,31,58,0
43164,포켓몬43164,불꽃,,4,201,118,81,48,0
43165,포켓몬43165,땅,,6,176,108,58,79,0
43166,포켓몬43166,비행,,7,235,125,20,171,0
43167,포켓몬43167,불꽃,,6,229,158,174,61,0
43168,포켓몬43168,땅,비행,7,37,136,152,29,0
43169,포켓몬43169,벌레,,7,252,168,165,170,0
43170,포켓몬43170,전기,벌레,5,231,22,32,101,0
43171,포켓몬43171,땅,,7,68,95,101,119,0
43172,포켓몬43172,비행,,7,167,52,117,112,0
43173,포켓몬43173,독,,5,72,83,134,101,0
43174,포켓몬43174,불꽃,,8,177,46,82,138,0
43175,포켓몬43175,물,에스퍼,5,22,84,216,26,0
43176,포켓몬43176,물,,3,143,14,169,103,0
43177,포켓몬43177,물,노말,5,92,74,74,111,0
43178,포켓몬43178,전기,,2,24,142,219,31,0
43179,포켓몬43179,벌레,,2,116,60,129,156,0
43180,포켓몬43180,에스퍼,불꽃,1,136,146,16,109,0
43181,포켓몬43181,벌레,,5,255,35,27,149,0
43182,포켓몬43182,전기,물,5,95,28,99,74,0
43183,포켓몬43183,땅,,6,196,120,81,45,0
43184,포켓몬43184,전기,,6,247,156,205,8,0
43185,포켓몬43185,에스퍼,땅,2,55,80,92,158,0
43186,포켓몬43186,독,,7,135,120,123,174,0
43187,포켓몬43187,비행,,6,212,152,172,92,0
43188,포켓몬43188,물,,2,169,67,72,134,0
43189,포켓몬43189,독,,4,186,30,88,125,0
43190,포켓몬43190,땅,,5,133,188,129,114,0
43191,포켓몬43191,풀,불꽃,7,121,84,101,100,0
43192,포켓몬43192,풀,,9,42,6,114,172,0
43193,포켓몬43193,전기,,5,252,19,46,153,0
43194,포켓몬43194,전기,,5,249,62,28,142,0
43195,포켓몬43195,독,,6,161,68,158,46,0
43196,포켓몬43196,에스퍼,,5,91,72,179,178,0
43197,포켓몬43197,노말,,1,175,98,17,19,0
43198,포켓몬43198,풀,비행,2,52,150,85,44,0
43199,포켓몬43199,독,풀,6,144,184,95,148,0
43200,포켓몬43200,풀,전기,9,47,100,45,146,0
43201,포켓몬43201,노말,에스퍼,5,105,46,152,36,0
43202,포켓몬43202,에스퍼,물,7,226,68,63,23,0
43203,포켓몬43203,물,,5,173,44,83,160,0
43204,포켓몬43204,불꽃,독,9,56,89,152,71,0
43205,포켓몬43205,전기,물,9,41,45,12,10,0
43206,포켓몬43206,땅,노말,6,103,171,222,15,0
43207,포켓몬43207,벌레,,5,48,174,226,156,0
43208,포켓몬43208,풀,,8,186,50,99,161,0
43209,포켓몬43209,땅,,5,103,61,166,14,0
43210,포켓몬43210,땅,,5,85,127,187,8,0
43211,포켓몬43211,불꽃,전기,4,216,40,147,16,0
43212,포켓몬43212,풀,,4,254,90,93,18,0
43213,포켓몬43213,물,,8,189,149,222,134,0
43214,포켓몬43214,풀,,6,149,176,157,112,0
43215,포켓몬43215,노말,,7,140,119,90,59,0
43216,포켓몬43216,비행,,7,76,59,82,33,0
43217,포켓몬43217,땅,,2,148,21,46,84,0
43218,포켓몬43218,풀,,7,233,149,29,64,0
43219,포켓몬43219,벌레,,3,163,148,7,102,0
43220,포켓몬43220,에스퍼,,4,179,171,180,167,0
